ID,Lat,Long,Name
L177,34.14287359999999,-118.1521895,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cw0IvZoq67bvAEuRZvPKLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.27969&pitch=0&thumbfov=100"" , ""link"")"
L178,34.145636,-118.1495117,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4zJ_ypweUdBJr5WAAP8eWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.01537&pitch=0&thumbfov=100"" , ""link"")"
L179,34.1463786,-118.1581645,,default
L180,34.1451456,-118.1592615,,default
L181,34.1452802,-118.1574332,,default
L182,34.1452901,-118.1564276,,default
L183,34.1465733,-118.1539873,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YUMq36dbBXa02IPChhHqVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.38688&pitch=0&thumbfov=100"" , ""link"")"
L184,34.1471144,-118.1530776,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jg1503rsV6p3sQQYhuPRUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.048977&pitch=0&thumbfov=100"" , ""link"")"
L185,34.1461829,-118.1468895,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aADhGqeEQp6wRNtZTZASaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.25488&pitch=0&thumbfov=100"" , ""link"")"
L186,34.146183,-118.1468887,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aADhGqeEQp6wRNtZTZASaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.25488&pitch=0&thumbfov=100"" , ""link"")"
L187,34.145522,-118.1477442,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_YHFxQ7q05FL0v5JJSHAeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.356643&pitch=0&thumbfov=100"" , ""link"")"
L188,34.14532899999999,-118.1480628,,default
L189,34.1448707,-118.1499498,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_s8Gz5wp7DwHd-X5PHnjsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.2024&pitch=0&thumbfov=100"" , ""link"")"
L190,34.144876,-118.1497363,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_s8Gz5wp7DwHd-X5PHnjsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.2024&pitch=0&thumbfov=100"" , ""link"")"
L191,34.144857,-118.149976,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_s8Gz5wp7DwHd-X5PHnjsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.2024&pitch=0&thumbfov=100"" , ""link"")"
L192,34.148931,-118.145436,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WAHsUG63ieOMeOTJrFc7Rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.9847013&pitch=0&thumbfov=100"" , ""link"")"
L193,34.1452684,-118.1477236,,default
L194,34.1451857,-118.1478342,,default
L195,34.1467217,-118.1455834,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L-uJ5yDNdl4hgqwyXzCu5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.68912&pitch=0&thumbfov=100"" , ""link"")"
L196,34.1464785,-118.1487521,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Aug-pzr4L0hpg4WKIHoTrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.941048&pitch=0&thumbfov=100"" , ""link"")"
L197,34.1473686,-118.1471584,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rmarJakjDd3qOz0B483dww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.59059&pitch=0&thumbfov=100"" , ""link"")"
L198,34.1463887,-118.1479784,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3hurlG6DEESuVK0b4dabLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.25204&pitch=0&thumbfov=100"" , ""link"")"
L199,34.1451707,-118.1337172,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=khpAzxernXSyjmaTcEqdng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.08637&pitch=0&thumbfov=100"" , ""link"")"
L200,34.1448471,-118.1318517,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vmNo39LSbjfpJuMgHBlABQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.34637&pitch=0&thumbfov=100"" , ""link"")"
L201,34.1476638,-118.1364513,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fgQBBWh5eLokDgLg4nw-BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.9110682&pitch=0&thumbfov=100"" , ""link"")"
L202,34.147134,-118.1364115,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M2GBPDA_tDsCd69evUi1AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.40503&pitch=0&thumbfov=100"" , ""link"")"
L203,34.1446757,-118.1333132,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F13K94yq71EXJ7ULJWGP6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.33124&pitch=0&thumbfov=100"" , ""link"")"
L204,34.1454561,-118.1288641,,default
L205,34.14445309999999,-118.1319632,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9TfTnNFBpkNhyN9gdXa5fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.0346&pitch=0&thumbfov=100"" , ""link"")"
L206,34.1442826,-118.1319739,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9TfTnNFBpkNhyN9gdXa5fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.0346&pitch=0&thumbfov=100"" , ""link"")"
L207,34.1452856,-118.1353548,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FUHZ7RScCcZIhu97rndggg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.49518&pitch=0&thumbfov=100"" , ""link"")"
L208,34.1457114,-118.1360725,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VMDfK3O9omCNAAyP0nt9_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.99826&pitch=0&thumbfov=100"" , ""link"")"
L209,34.1456808,-118.1360832,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VMDfK3O9omCNAAyP0nt9_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.99826&pitch=0&thumbfov=100"" , ""link"")"
L210,34.1443344,-118.1296268,,default
L211,34.1456228,-118.127674,,default
L212,34.14378129999999,-118.1336536,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6Bn_ng8VkIS783f_fkbOGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.08984&pitch=0&thumbfov=100"" , ""link"")"
L213,34.1466947,-118.1334383,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8zpQeD2Yi_l-uvDDZg2zsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.655155&pitch=0&thumbfov=100"" , ""link"")"
L214,34.1464065,-118.1345552,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GFy1bhKJfmFJ4J2Cxrr85w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.58932&pitch=0&thumbfov=100"" , ""link"")"
L215,34.1455441,-118.1327706,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m8w7ETFMUn4OgPNl0SqPFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.41748&pitch=0&thumbfov=100"" , ""link"")"
L216,34.1456192,-118.1332063,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PMNlvwk2qI65mVirmXxvlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.92598&pitch=0&thumbfov=100"" , ""link"")"
L217,34.145369,-118.131701,,default
L218,34.1454574,-118.1305516,,default
L219,34.1452119,-118.1326366,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNMvveNgpy0UMAqYRM8IVa1ly848jyOPUDmzrl5=w426-h240-k-no"" , ""link"")"
L220,34.1451941,-118.1337035,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=khpAzxernXSyjmaTcEqdng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.53141&pitch=0&thumbfov=100"" , ""link"")"
L221,34.1468012,-118.1358577,,default
L222,34.1431966,-118.1311714,,default
L223,34.1430135,-118.1313755,,default
L224,34.1452725,-118.1269621,,default
L225,34.14399,-118.134738,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uvYy6ddNfMONo1L1sBD_9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.36639&pitch=0&thumbfov=100"" , ""link"")"
L226,34.1455568,-118.126703,,default
L227,34.1447343,-118.1478799,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JLpFYpAIud5HOLxFKn74RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.05984&pitch=0&thumbfov=100"" , ""link"")"
L228,34.1452944,-118.1466589,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BfBmPgR83R5c4LcaKvrKSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.96694&pitch=0&thumbfov=100"" , ""link"")"
L229,34.1433208,-118.1507114,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iq_YXIQ9pwRjzISvV5Pg5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.44986&pitch=0&thumbfov=100"" , ""link"")"
L230,34.1467403,-118.1377595,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=32AFom9j-1ScHWcyABNmGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.12766466&pitch=0&thumbfov=100"" , ""link"")"
L231,34.14484789999999,-118.1365819,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mQHtVntstT8czhw4j8czRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.191795&pitch=0&thumbfov=100"" , ""link"")"
L232,34.148221,-118.138833,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xzagLBEs0dc4SJyFWyxFoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.30563&pitch=0&thumbfov=100"" , ""link"")"
L233,34.1478351,-118.1388138,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i8R802Dca99dfnlbjHHwRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.8404&pitch=0&thumbfov=100"" , ""link"")"
L234,34.1471294,-118.1388029,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YYVkFEOGRsNnzhXTAXAMwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.3978&pitch=0&thumbfov=100"" , ""link"")"
L235,34.1442577,-118.136637,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6mCxzTX_z3ocrwQtl4Errw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.535126&pitch=0&thumbfov=100"" , ""link"")"
L236,34.1423359,-118.1310376,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R_Api49X_fJudSHUQ61Ikg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.868454&pitch=0&thumbfov=100"" , ""link"")"
L237,34.141743,-118.1312002,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPBFyL-Uz42zhZvTeTGyKiKWoB8_VyYEph4EJ0h=w408-h544-k-no"" , ""link"")"
L238,34.1443336,-118.1372168,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z63whQiONstWvMIeYa2czw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.33884&pitch=0&thumbfov=100"" , ""link"")"
L239,34.14031549999999,-118.1331541,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pOA27y2qhi-GbWMRztxV4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.9739&pitch=0&thumbfov=100"" , ""link"")"
L240,34.14504129999999,-118.1380226,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ClDzNTt9Wq9dtvaBa5877Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.74887&pitch=0&thumbfov=100"" , ""link"")"
L241,34.1454619,-118.1382015,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G4NimDI68bpigGRHwxPv1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.80415&pitch=0&thumbfov=100"" , ""link"")"
L242,34.1428122,-118.1330691,,default
L243,34.143248,-118.1348095,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhaIErZEbMPQ0sSjlwGmrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.491455&pitch=0&thumbfov=100"" , ""link"")"
L244,34.1428657,-118.1328978,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rl36i9-GNzL5ToOy10p2eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.5265&pitch=0&thumbfov=100"" , ""link"")"
L245,34.14272040000001,-118.1330023,,default
L246,34.143454,-118.135459,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tR3goosQsTU3g9XeMxmfww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.05313&pitch=0&thumbfov=100"" , ""link"")"
L247,34.1438795,-118.1423032,,default
L248,34.1426042,-118.145503,,default
L249,34.147095,-118.1411771,,default
L250,34.1468096,-118.1409775,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NNxncvC9a02iTSKFtZvk_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.48525&pitch=0&thumbfov=100"" , ""link"")"
L251,34.1449799,-118.1406118,,default
L252,34.1424732,-118.141929,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aeKdi-bIEKmH1CuE1rEOLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.032333&pitch=0&thumbfov=100"" , ""link"")"
L253,34.1490069,-118.1424403,,default
L254,34.1490592,-118.1425211,,default
L255,34.1486799,-118.1416632,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Emav8VfkQ5w7j7aqz3WSOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.73157&pitch=0&thumbfov=100"" , ""link"")"
L256,34.1417092,-118.1424135,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K1SIGDwD00-c1Id7PijlCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.87723&pitch=0&thumbfov=100"" , ""link"")"
L257,34.1455814,-118.1449355,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e1DJoQ0hFoZ5mJ46OoPD9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.440437&pitch=0&thumbfov=100"" , ""link"")"
L258,34.1455494,-118.1441717,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KjO8xCqAUFf8AAIRiJHWxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.76932&pitch=0&thumbfov=100"" , ""link"")"
L259,34.1471077,-118.1450034,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DvBQZy256M6H9rGUWvTMKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.57659&pitch=0&thumbfov=100"" , ""link"")"
L260,34.1448494,-118.1466347,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BfBmPgR83R5c4LcaKvrKSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.96694&pitch=0&thumbfov=100"" , ""link"")"
L261,34.14572849999999,-118.1429828,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMsuhk26q1P1L_fWIK_D_YqLv-b9Hgp6IJPiF58=w408-h544-k-no"" , ""link"")"
L262,34.1466199,-118.1434092,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zos5RsMI0yK-8boFvgYCPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.86351&pitch=0&thumbfov=100"" , ""link"")"
L263,34.1460377,-118.1419666,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-RS7yWRHRmLV67VPGTSwDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.879895&pitch=0&thumbfov=100"" , ""link"")"
L264,34.1442329,-118.1421612,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNMf4w3qaKGhWwCjWigYxCy9YCUnBZLJvKkLHPP=w408-h612-k-no"" , ""link"")"
L265,34.1441936,-118.142166,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNMf4w3qaKGhWwCjWigYxCy9YCUnBZLJvKkLHPP=w408-h612-k-no"" , ""link"")"
L266,34.137901,-118.036825,,default
L267,34.1377067,-118.038241,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uqw-tqrFKSd5oIJ13HSqJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.7655&pitch=0&thumbfov=100"" , ""link"")"
L268,34.1380139,-118.0401987,,default
L269,34.1386377,-118.0406626,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rKbMoJhSJjm063AsJKnvxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.5301&pitch=0&thumbfov=100"" , ""link"")"
L270,34.1363032,-118.0420909,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOckUHukZRyQ057Yl1zdwmBimtcs1EF5rMhAxSH=w408-h772-k-no"" , ""link"")"
L271,34.1368933,-118.0311254,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vPOJM2rVd2zqqa34XZl8hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.72059&pitch=0&thumbfov=100"" , ""link"")"
L272,34.1402872,-118.0298592,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ivG6Od5-damQHxV9qqW4mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.55316&pitch=0&thumbfov=100"" , ""link"")"
L273,34.1360815,-118.0447725,,default
L274,34.1423739,-118.0299845,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNQ1iae52_uGLZWubEBb2Zh-0pxM0XBqqazOXFC=w408-h306-k-no"" , ""link"")"
L275,34.1428683,-118.0300198,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TcGXhLntH75B9hIwrAWtCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.84726&pitch=0&thumbfov=100"" , ""link"")"
L276,34.1430894,-118.0299277,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hSu063qjEjMWaZR9RLA0Ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.85411&pitch=0&thumbfov=100"" , ""link"")"
L277,34.1365882,-118.046378,,default
L278,34.132874,-118.0457382,,default
L279,34.1362232,-118.0485686,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dTKk6IVrnEjCV1HYYWDnew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.83412&pitch=0&thumbfov=100"" , ""link"")"
L280,34.141196,-118.025122,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8LcLqrnFkPFY-fBWL2EU_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.089233&pitch=0&thumbfov=100"" , ""link"")"
L281,34.1448263,-118.0273842,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=31XlxJ8_PaqSTFch70iYlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.548805&pitch=0&thumbfov=100"" , ""link"")"
L282,34.1398312,-118.0231599,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KLsRiUyWzgflLUt6KDxFIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.18956&pitch=0&thumbfov=100"" , ""link"")"
L283,34.1427874,-118.0513756,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipP7oZsujgo3yg3dGt31Zq7u6OZZAA0kqskVFDwp=w408-h306-k-no"" , ""link"")"
L284,34.1393192,-118.0531418,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipNDTH71KkZF7VEdIdHyCg3Bt51mASYCsS4dmAjq=w408-h276-k-no"" , ""link"")"
L285,34.1425236,-118.0534118,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipPEIlkQrlQRpNUDTh1CwEtjlXSz96W_M0n8wg1g=w408-h306-k-no"" , ""link"")"
L286,34.1334862,-118.0035748,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=81pVxP8dKUz7K9amvSoNLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.58316&pitch=0&thumbfov=100"" , ""link"")"
L287,34.1334527,-118.0030621,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=81pVxP8dKUz7K9amvSoNLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.58316&pitch=0&thumbfov=100"" , ""link"")"
L288,34.1505044,-118.0019945,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BPLfgfa5oa7WApjOBqgrPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.17552&pitch=0&thumbfov=100"" , ""link"")"
L289,34.1341332,-118.0010766,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=870y3x2ANoU1EhXN26Oj5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.35039&pitch=0&thumbfov=100"" , ""link"")"
L290,34.1167112,-118.003457,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gcZwBsMQlesP4tH7kwpcTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.15967&pitch=0&thumbfov=100"" , ""link"")"
L291,34.1194299,-118.064164,,default
L292,34.1079853,-118.0087277,,default
L293,34.1121436,-118.0648043,,default
L294,34.1075698,-118.061603,,default
L295,34.1064918,-118.0649872,,default
L296,34.1265286,-117.97676,,default
L297,34.1257534,-117.9767875,,default
L298,34.1277187,-117.974872,,default
L299,34.12611620000001,-117.974872,,default
L300,34.114023,-117.9822649,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipMUQzlFTqjcnCWdH1QBpiX4GuRp0hj8hdEs4mmT=w408-h286-k-no"" , ""link"")"
L301,34.1295136,-117.97263,,default
L302,34.0991441,-118.0021859,,default
L303,34.1266456,-117.9724012,,default
L304,34.1405739,-118.0122731,,default
L305,34.1463225,-118.0942533,,default
L306,34.1458663,-118.094802,,default
L307,34.14669540000001,-118.0948477,,default
L308,34.1474385,-118.0947563,,default
L309,34.146502,-118.095305,,default
L310,34.1472164,-118.0951678,,default
L311,34.1469022,-118.095305,,default
L312,34.1463766,-118.0954879,,default
L313,34.1472918,-118.0956708,,default
L314,34.1467148,-118.0958994,,default
L315,34.1468989,-118.0964481,,default
L316,34.147219,-118.0964481,,default
L317,34.1520425,-118.0947445,,default
L318,34.1519496,-118.094802,,default
L319,34.1519849,-118.0948056,,default
L320,34.1504495,-118.095556,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E6mzxgIwEYGlGmWTL2Azmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.81018&pitch=0&thumbfov=100"" , ""link"")"
L321,34.1281775,-117.9702506,,default
L322,34.1960387,-118.022314,,default
L323,34.1962109,-118.0225884,,default
L324,34.1102528,-117.9537318,,default
L325,33.8629904,-118.0831657,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQs7eGq3jdH7IxyNWT0GFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.34805&pitch=0&thumbfov=100"" , ""link"")"
L326,33.86015429999999,-118.081425,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_GaKXjauT0_FWGUvaeIN0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.5527&pitch=0&thumbfov=100"" , ""link"")"
L327,33.859832,-118.094734,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kiLwcs96wrrjEdRx_DsXwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.64734&pitch=0&thumbfov=100"" , ""link"")"
L328,33.86012599999999,-118.0948895,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vWEtRvp2vsuMCY4JddSD4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.4731&pitch=0&thumbfov=100"" , ""link"")"
L329,33.8650705,-118.0964237,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bx_uwmBdGpol0egdE4Udfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.4759&pitch=0&thumbfov=100"" , ""link"")"
L330,33.8671822,-118.0659933,,default
L331,33.863165,-118.0642474,,"=HYPERLINK(""https://lh5.googleusercontent.com/p/AF1QipOxHhFyDRb-43xIBUXVcUhaf_K8mC26_yFd4rBl=w427-h240-k-no"" , ""link"")"
L332,33.85143960000001,-118.0624262,,default
L333,33.8531915,-118.0609399,,default
L334,33.8510605,-118.0582645,,default
L335,33.8493768,-118.062975,,default
L336,33.8470412,-118.0587675,,default
L337,33.8425668,-118.0977284,,default
L338,34.1356625,-117.9087212,,"=HYPERLINK(""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=II_1-HUOKN8yDUBM1MbbCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.3789&pitch=0&thumbfov=100"" , ""link"")"
L339,34.13651979999999,-117.9065787,,default
L340,34.1345531,-117.8950569,,default
